time_step,DE00,AT00,FR00,IT00
t_118,171,171,171,171
t_119,162,162,162,162
t_120,134,134,134,134
t_121,96,96,96,96
t_122,94,94,94,94
t_123,88,88,88,88
t_124,87,87,87,87
t_125,86,86,86,86
t_126,87,87,87,87
t_127,88,88,88,88
t_128,88,88,88,88
t_129,78,78,78,78
t_130,72,72,72,72
t_131,69,69,69,69
t_132,62,62,62,62
t_133,63,63,63,63
t_134,73,73,73,73
t_135,87,87,87,87
t_136,96,96,96,96
t_137,99,99,99,99
t_138,102,102,102,102
t_139,104,104,104,104
t_140,103,103,103,103
t_141,101,101,101,101
t_142,98,98,98,98
t_143,100,100,100,100
t_144,103,103,103,103
t_145,96,96,96,96
t_146,92,92,92,92
t_147,85,85,85,85
t_148,80,80,80,80
t_149,80,80,80,80
t_150,82,82,82,82
t_151,78,78,78,78
t_152,77,77,77,77
t_153,68,68,68,68
t_154,64,64,64,64
t_155,60,60,60,60
t_156,56,56,56,56
t_157,59,59,59,59
t_158,66,66,66,66
t_159,80,80,80,80
t_160,86,86,86,86
t_161,93,93,93,93
t_162,99,99,99,99
t_163,105,105,105,105
t_164,105,105,105,105
t_165,104,104,104,104
t_166,101,101,101,101
t_167,100,100,100,100
t_168,99,99,99,99
t_169,113,113,113,113
t_170,104,104,104,104
t_171,104,104,104,104
t_172,100,100,100,100
t_173,99,99,99,99
t_174,101,101,101,101
t_175,110,110,110,110
t_176,127,127,127,127
t_177,120,120,120,120
t_178,109,109,109,109
t_179,111,111,111,111
t_180,125,125,125,125
t_181,106,106,106,106
t_182,102,102,102,102
t_183,132,132,132,132
t_184,173,173,173,173
t_185,172,172,172,172
t_186,332,332,332,332
t_187,418,418,418,418
t_188,348,348,348,348
t_189,181,181,181,181
t_190,171,171,171,171
t_191,162,162,162,162
t_192,134,134,134,134
t_193,113,113,113,113
t_194,104,104,104,104
t_195,104,104,104,104
t_196,100,100,100,100
t_197,99,99,99,99
t_198,101,101,101,101
t_199,110,110,110,110
t_200,127,127,127,127
t_201,120,120,120,120
t_202,109,109,109,109
t_203,111,111,111,111
t_204,125,125,125,125
t_205,106,106,106,106
t_206,102,102,102,102
t_207,132,132,132,132
t_208,173,173,173,173
t_209,172,172,172,172
t_210,332,332,332,332
t_211,418,418,418,418
t_212,348,348,348,348
t_213,181,181,181,181
t_214,171,171,171,171
t_215,162,162,162,162
t_216,134,134,134,134
t_217,113,113,113,113
t_218,104,104,104,104
t_219,104,104,104,104
t_220,100,100,100,100
t_221,99,99,99,99
t_222,101,101,101,101
t_223,110,110,110,110
t_224,127,127,127,127
t_225,120,120,120,120
t_226,109,109,109,109
t_227,111,111,111,111
t_228,125,125,125,125
t_229,106,106,106,106
t_230,102,102,102,102
t_231,132,132,132,132
t_232,173,173,173,173
t_233,172,172,172,172
t_234,332,332,332,332
t_235,418,418,418,418
t_236,348,348,348,348
t_237,181,181,181,181
t_238,171,171,171,171
t_239,162,162,162,162
t_240,134,134,134,134
t_241,113,113,113,113
t_242,104,104,104,104
t_243,104,104,104,104
t_244,100,100,100,100
t_245,99,99,99,99
t_246,101,101,101,101
t_247,110,110,110,110
t_248,127,127,127,127
t_249,120,120,120,120
t_250,109,109,109,109
t_251,111,111,111,111
t_252,125,125,125,125
t_253,106,106,106,106
t_254,102,102,102,102
t_255,132,132,132,132
t_256,173,173,173,173
t_257,172,172,172,172
t_258,332,332,332,332
t_259,418,418,418,418
t_260,348,348,348,348
t_261,181,181,181,181
t_262,171,171,171,171
t_263,162,162,162,162
t_264,134,134,134,134
t_265,113,113,113,113
t_266,104,104,104,104
t_267,104,104,104,104
t_268,100,100,100,100
t_269,99,99,99,99
t_270,101,101,101,101
t_271,110,110,110,110
t_272,127,127,127,127
t_273,120,120,120,120
t_274,109,109,109,109
t_275,111,111,111,111
t_276,125,125,125,125
t_277,106,106,106,106
t_278,102,102,102,102
t_279,132,132,132,132
t_280,173,173,173,173
t_281,172,172,172,172
t_282,332,332,332,332
t_283,418,418,418,418
t_284,348,348,348,348
t_285,181,181,181,181
t_286,171,171,171,171
t_287,162,162,162,162
t_288,134,134,134,134
t_289,96,96,96,96
t_290,94,94,94,94
t_291,88,88,88,88
t_292,87,87,87,87
t_293,86,86,86,86
t_294,87,87,87,87
t_295,88,88,88,88
t_296,88,88,88,88
t_297,78,78,78,78
t_298,72,72,72,72
t_299,69,69,69,69
t_300,62,62,62,62
t_301,63,63,63,63
t_302,73,73,73,73
t_303,87,87,87,87
t_304,96,96,96,96
t_305,99,99,99,99
t_306,102,102,102,102
t_307,104,104,104,104
t_308,103,103,103,103
t_309,101,101,101,101
t_310,98,98,98,98
t_311,100,100,100,100
t_312,103,103,103,103
t_313,96,96,96,96
t_314,92,92,92,92
t_315,85,85,85,85
t_316,80,80,80,80
t_317,80,80,80,80
t_318,82,82,82,82
t_319,78,78,78,78
t_320,77,77,77,77
t_321,68,68,68,68
t_322,64,64,64,64
t_323,60,60,60,60
t_324,56,56,56,56
t_325,59,59,59,59
t_326,66,66,66,66
t_327,80,80,80,80
t_328,86,86,86,86
t_329,93,93,93,93
t_330,99,99,99,99
t_331,105,105,105,105
t_332,105,105,105,105
t_333,104,104,104,104
t_334,101,101,101,101
t_335,100,100,100,100
t_336,99,99,99,99
t_337,113,113,113,113
t_338,104,104,104,104
t_339,104,104,104,104
t_340,100,100,100,100
t_341,99,99,99,99
t_342,101,101,101,101
t_343,110,110,110,110
t_344,127,127,127,127
t_345,120,120,120,120
t_346,109,109,109,109
t_347,111,111,111,111
t_348,125,125,125,125
t_349,106,106,106,106
t_350,102,102,102,102
t_351,132,132,132,132
t_352,173,173,173,173
t_353,172,172,172,172
t_354,332,332,332,332
t_355,418,418,418,418
t_356,348,348,348,348
t_357,181,181,181,181
t_358,171,171,171,171
t_359,162,162,162,162
t_360,134,134,134,134
t_361,113,113,113,113
t_362,104,104,104,104
t_363,104,104,104,104
t_364,100,100,100,100
t_365,99,99,99,99
t_366,101,101,101,101
t_367,110,110,110,110
t_368,127,127,127,127
t_369,120,120,120,120
t_370,109,109,109,109
t_371,111,111,111,111
t_372,125,125,125,125
t_373,106,106,106,106
t_374,102,102,102,102
t_375,132,132,132,132
t_376,173,173,173,173
t_377,172,172,172,172
t_378,332,332,332,332
t_379,418,418,418,418
t_380,348,348,348,348
t_381,181,181,181,181
t_382,171,171,171,171
t_383,162,162,162,162
t_384,134,134,134,134
t_385,113,113,113,113
t_386,104,104,104,104
t_387,104,104,104,104
t_388,100,100,100,100
t_389,99,99,99,99
t_390,101,101,101,101
t_391,110,110,110,110
t_392,127,127,127,127
t_393,120,120,120,120
t_394,109,109,109,109
t_395,111,111,111,111
t_396,125,125,125,125
t_397,106,106,106,106
t_398,102,102,102,102
t_399,132,132,132,132
t_400,173,173,173,173
t_401,172,172,172,172
t_402,332,332,332,332
t_403,418,418,418,418
t_404,348,348,348,348
t_405,181,181,181,181
t_406,171,171,171,171
t_407,162,162,162,162
t_408,134,134,134,134
t_409,113,113,113,113
t_410,104,104,104,104
t_411,104,104,104,104
t_412,100,100,100,100
t_413,99,99,99,99
t_414,101,101,101,101
t_415,110,110,110,110
t_416,127,127,127,127
t_417,120,120,120,120
t_418,109,109,109,109
t_419,111,111,111,111
t_420,125,125,125,125
t_421,106,106,106,106
t_422,102,102,102,102
t_423,132,132,132,132
t_424,173,173,173,173
t_425,172,172,172,172
t_426,332,332,332,332
t_427,418,418,418,418
t_428,348,348,348,348
t_429,181,181,181,181
t_430,171,171,171,171
t_431,162,162,162,162
t_432,134,134,134,134
t_433,113,113,113,113
t_434,104,104,104,104
t_435,104,104,104,104
t_436,100,100,100,100
t_437,99,99,99,99
t_438,101,101,101,101
t_439,110,110,110,110
t_440,127,127,127,127
t_441,120,120,120,120
t_442,109,109,109,109
t_443,111,111,111,111
t_444,125,125,125,125
t_445,106,106,106,106
t_446,102,102,102,102
t_447,132,132,132,132
t_448,173,173,173,173
t_449,172,172,172,172
t_450,332,332,332,332
t_451,418,418,418,418
t_452,348,348,348,348
t_453,181,181,181,181
t_454,171,171,171,171
t_455,162,162,162,162
t_456,134,134,134,134
t_457,96,96,96,96
t_458,94,94,94,94
t_459,88,88,88,88
t_460,87,87,87,87
t_461,86,86,86,86
t_462,87,87,87,87
t_463,88,88,88,88
t_464,88,88,88,88
t_465,78,78,78,78
t_466,72,72,72,72
t_467,69,69,69,69
t_468,62,62,62,62
t_469,63,63,63,63
t_470,73,73,73,73
t_471,87,87,87,87
t_472,96,96,96,96
t_473,99,99,99,99
t_474,102,102,102,102
t_475,104,104,104,104
t_476,103,103,103,103
t_477,101,101,101,101
t_478,98,98,98,98
t_479,100,100,100,100
t_480,103,103,103,103
t_481,96,96,96,96
t_482,92,92,92,92
t_483,85,85,85,85
t_484,80,80,80,80
t_485,80,80,80,80
t_486,82,82,82,82
t_487,78,78,78,78
t_488,77,77,77,77
t_489,68,68,68,68
t_490,64,64,64,64
t_491,60,60,60,60
t_492,56,56,56,56
t_493,59,59,59,59
t_494,66,66,66,66
t_495,80,80,80,80
t_496,86,86,86,86
t_497,93,93,93,93
t_498,99,99,99,99
t_499,105,105,105,105
t_500,105,105,105,105
t_501,104,104,104,104
t_502,101,101,101,101
t_503,100,100,100,100
t_504,99,99,99,99
t_505,113,113,113,113
t_506,104,104,104,104
t_507,104,104,104,104
t_508,100,100,100,100
t_509,99,99,99,99
t_510,101,101,101,101
t_511,110,110,110,110
t_512,127,127,127,127
t_513,120,120,120,120
t_514,109,109,109,109
t_515,111,111,111,111
t_516,125,125,125,125
t_517,106,106,106,106
t_518,102,102,102,102
t_519,132,132,132,132
t_520,173,173,173,173
t_521,172,172,172,172
t_522,332,332,332,332
t_523,418,418,418,418
t_524,348,348,348,348
t_525,181,181,181,181
t_526,171,171,171,171
t_527,162,162,162,162
t_528,134,134,134,134
t_529,113,113,113,113
t_530,104,104,104,104
t_531,104,104,104,104
t_532,100,100,100,100
t_533,99,99,99,99
t_534,101,101,101,101
t_535,110,110,110,110
t_536,127,127,127,127
t_537,120,120,120,120
t_538,109,109,109,109
t_539,111,111,111,111
t_540,125,125,125,125
t_541,106,106,106,106
t_542,102,102,102,102
t_543,132,132,132,132
t_544,173,173,173,173
t_545,172,172,172,172
t_546,332,332,332,332
t_547,418,418,418,418
t_548,348,348,348,348
t_549,181,181,181,181
t_550,171,171,171,171
t_551,162,162,162,162
t_552,134,134,134,134
t_553,113,113,113,113
t_554,104,104,104,104
t_555,104,104,104,104
t_556,100,100,100,100
t_557,99,99,99,99
t_558,101,101,101,101
t_559,110,110,110,110
t_560,127,127,127,127
t_561,120,120,120,120
t_562,109,109,109,109
t_563,111,111,111,111
t_564,125,125,125,125
t_565,106,106,106,106
t_566,102,102,102,102
t_567,132,132,132,132
t_568,173,173,173,173
t_569,172,172,172,172
t_570,332,332,332,332
t_571,418,418,418,418
t_572,348,348,348,348
t_573,181,181,181,181
t_574,171,171,171,171
t_575,162,162,162,162
t_576,134,134,134,134
t_577,113,113,113,113
t_578,104,104,104,104
t_579,104,104,104,104
t_580,100,100,100,100
t_581,99,99,99,99
t_582,101,101,101,101
t_583,110,110,110,110
t_584,127,127,127,127
t_585,120,120,120,120
t_586,109,109,109,109
t_587,111,111,111,111
t_588,125,125,125,125
t_589,106,106,106,106
t_590,102,102,102,102
t_591,132,132,132,132
t_592,173,173,173,173
t_593,172,172,172,172
t_594,332,332,332,332
t_595,418,418,418,418
t_596,348,348,348,348
t_597,181,181,181,181
t_598,171,171,171,171
t_599,162,162,162,162
t_600,134,134,134,134
t_601,113,113,113,113
t_602,104,104,104,104
t_603,104,104,104,104
t_604,100,100,100,100
t_605,99,99,99,99
t_606,101,101,101,101
t_607,110,110,110,110
t_608,127,127,127,127
t_609,120,120,120,120
t_610,109,109,109,109
t_611,111,111,111,111
t_612,125,125,125,125
t_613,106,106,106,106
t_614,102,102,102,102
t_615,132,132,132,132
t_616,173,173,173,173
t_617,172,172,172,172
t_618,332,332,332,332
t_619,418,418,418,418
t_620,348,348,348,348
t_621,181,181,181,181
t_622,171,171,171,171
t_623,162,162,162,162
t_624,134,134,134,134
t_625,96,96,96,96
t_626,94,94,94,94
t_627,88,88,88,88
t_628,87,87,87,87
t_629,86,86,86,86
t_630,87,87,87,87
t_631,88,88,88,88
t_632,88,88,88,88
t_633,78,78,78,78
t_634,72,72,72,72
t_635,69,69,69,69
t_636,62,62,62,62
t_637,63,63,63,63
t_638,73,73,73,73
t_639,87,87,87,87
t_640,96,96,96,96
t_641,99,99,99,99
t_642,102,102,102,102
t_643,104,104,104,104
t_644,103,103,103,103
t_645,101,101,101,101
t_646,98,98,98,98
t_647,100,100,100,100
t_648,103,103,103,103
t_649,96,96,96,96
t_650,92,92,92,92
t_651,85,85,85,85
t_652,80,80,80,80
t_653,80,80,80,80
t_654,82,82,82,82
t_655,78,78,78,78
t_656,77,77,77,77
t_657,68,68,68,68
t_658,64,64,64,64
t_659,60,60,60,60
t_660,56,56,56,56
t_661,59,59,59,59
t_662,66,66,66,66
t_663,80,80,80,80
t_664,86,86,86,86
t_665,93,93,93,93
t_666,99,99,99,99
t_667,105,105,105,105
t_668,105,105,105,105
t_669,104,104,104,104
t_670,101,101,101,101
t_671,100,100,100,100
t_672,99,99,99,99
t_673,113,113,113,113
t_674,104,104,104,104
t_675,104,104,104,104
t_676,100,100,100,100
t_677,99,99,99,99
t_678,101,101,101,101
t_679,110,110,110,110
t_680,127,127,127,127
t_681,120,120,120,120
t_682,109,109,109,109
t_683,111,111,111,111
t_684,125,125,125,125
t_685,106,106,106,106
t_686,102,102,102,102
t_687,132,132,132,132
t_688,173,173,173,173
t_689,172,172,172,172
t_690,332,332,332,332
t_691,418,418,418,418
t_692,348,348,348,348
t_693,181,181,181,181
t_694,171,171,171,171
t_695,162,162,162,162
t_696,134,134,134,134
t_697,113,113,113,113
t_698,104,104,104,104
t_699,104,104,104,104
t_700,100,100,100,100
t_701,99,99,99,99
t_702,101,101,101,101
t_703,110,110,110,110
t_704,127,127,127,127
t_705,120,120,120,120
t_706,109,109,109,109
t_707,111,111,111,111
t_708,125,125,125,125
t_709,106,106,106,106
t_710,102,102,102,102
t_711,132,132,132,132
t_712,173,173,173,173
t_713,172,172,172,172
t_714,332,332,332,332
t_715,418,418,418,418
t_716,348,348,348,348
t_717,181,181,181,181
t_718,171,171,171,171
t_719,162,162,162,162
t_720,134,134,134,134
t_721,113,113,113,113
t_722,104,104,104,104
t_723,104,104,104,104
t_724,100,100,100,100
t_725,99,99,99,99
t_726,101,101,101,101
t_727,110,110,110,110
t_728,127,127,127,127
t_729,120,120,120,120
t_730,109,109,109,109
t_731,111,111,111,111
t_732,125,125,125,125
t_733,106,106,106,106
t_734,102,102,102,102
t_735,132,132,132,132
t_736,173,173,173,173
t_737,172,172,172,172
t_738,332,332,332,332
t_739,418,418,418,418
t_740,348,348,348,348
t_741,181,181,181,181
t_742,171,171,171,171
t_743,162,162,162,162
t_744,134,134,134,134
t_745,113,113,113,113
t_746,104,104,104,104
t_747,104,104,104,104
t_748,100,100,100,100
t_749,99,99,99,99
t_750,101,101,101,101
t_751,110,110,110,110
t_752,127,127,127,127
t_753,120,120,120,120
t_754,109,109,109,109
t_755,111,111,111,111
t_756,125,125,125,125
t_757,106,106,106,106
t_758,102,102,102,102
t_759,132,132,132,132
t_760,173,173,173,173
t_761,172,172,172,172
t_762,332,332,332,332
t_763,418,418,418,418
t_764,348,348,348,348
t_765,181,181,181,181
t_766,171,171,171,171
t_767,162,162,162,162
t_768,134,134,134,134
t_769,113,113,113,113
t_770,104,104,104,104
t_771,104,104,104,104
t_772,100,100,100,100
t_773,99,99,99,99
t_774,101,101,101,101
t_775,110,110,110,110
t_776,127,127,127,127
t_777,120,120,120,120
t_778,109,109,109,109
t_779,111,111,111,111
t_780,125,125,125,125
t_781,106,106,106,106
t_782,102,102,102,102
t_783,132,132,132,132
t_784,173,173,173,173
t_785,172,172,172,172
t_786,332,332,332,332
t_787,418,418,418,418
t_788,348,348,348,348
t_789,181,181,181,181
t_790,171,171,171,171
t_791,162,162,162,162
t_792,134,134,134,134
t_793,96,96,96,96
t_794,94,94,94,94
t_795,88,88,88,88
t_796,87,87,87,87
t_797,86,86,86,86
t_798,87,87,87,87
t_799,88,88,88,88
t_800,88,88,88,88
t_801,78,78,78,78
t_802,72,72,72,72
t_803,69,69,69,69
t_804,62,62,62,62
t_805,63,63,63,63
t_806,73,73,73,73
t_807,87,87,87,87
t_808,96,96,96,96
t_809,99,99,99,99
t_810,102,102,102,102
t_811,104,104,104,104
t_812,103,103,103,103
t_813,101,101,101,101
t_814,98,98,98,98
t_815,100,100,100,100
t_816,103,103,103,103
t_817,96,96,96,96
t_818,92,92,92,92
t_819,85,85,85,85
t_820,80,80,80,80
t_821,80,80,80,80
t_822,82,82,82,82
t_823,78,78,78,78
t_824,77,77,77,77
t_825,68,68,68,68
t_826,64,64,64,64
t_827,60,60,60,60
t_828,56,56,56,56
t_829,59,59,59,59
t_830,66,66,66,66
t_831,80,80,80,80
t_832,86,86,86,86
t_833,93,93,93,93
t_834,99,99,99,99
t_835,105,105,105,105
t_836,105,105,105,105
t_837,104,104,104,104
t_838,101,101,101,101
t_839,100,100,100,100
t_840,99,99,99,99
t_841,113,113,113,113
t_842,104,104,104,104
t_843,104,104,104,104
t_844,100,100,100,100
t_845,99,99,99,99
t_846,101,101,101,101
t_847,110,110,110,110
t_848,127,127,127,127
t_849,120,120,120,120
t_850,109,109,109,109
t_851,111,111,111,111
t_852,125,125,125,125
t_853,106,106,106,106
t_854,102,102,102,102
t_855,132,132,132,132
t_856,173,173,173,173
t_857,172,172,172,172
t_858,332,332,332,332
t_859,418,418,418,418
t_860,348,348,348,348
t_861,181,181,181,181
t_862,171,171,171,171
t_863,162,162,162,162
t_864,134,134,134,134
t_865,113,113,113,113
t_866,104,104,104,104
t_867,104,104,104,104
t_868,100,100,100,100
t_869,99,99,99,99
t_870,101,101,101,101
t_871,110,110,110,110
t_872,127,127,127,127
t_873,120,120,120,120
t_874,109,109,109,109
t_875,111,111,111,111
t_876,125,125,125,125
t_877,106,106,106,106
t_878,102,102,102,102
t_879,132,132,132,132
t_880,173,173,173,173
t_881,172,172,172,172
t_882,332,332,332,332
t_883,418,418,418,418
t_884,348,348,348,348
t_885,181,181,181,181
t_886,171,171,171,171
t_887,162,162,162,162
t_888,134,134,134,134
t_889,113,113,113,113
t_890,104,104,104,104
t_891,104,104,104,104
t_892,100,100,100,100
t_893,99,99,99,99
t_894,101,101,101,101
t_895,110,110,110,110
t_896,127,127,127,127
t_897,120,120,120,120
t_898,109,109,109,109
t_899,111,111,111,111
t_900,125,125,125,125
t_901,106,106,106,106
t_902,102,102,102,102
t_903,132,132,132,132
t_904,173,173,173,173
t_905,172,172,172,172
t_906,332,332,332,332
t_907,418,418,418,418
t_908,348,348,348,348
t_909,181,181,181,181
t_910,171,171,171,171
t_911,162,162,162,162
t_912,134,134,134,134
t_913,113,113,113,113
t_914,104,104,104,104
t_915,104,104,104,104
t_916,100,100,100,100
t_917,99,99,99,99
t_918,101,101,101,101
t_919,110,110,110,110
t_920,127,127,127,127
t_921,120,120,120,120
t_922,109,109,109,109
t_923,111,111,111,111
t_924,125,125,125,125
t_925,106,106,106,106
t_926,102,102,102,102
t_927,132,132,132,132
t_928,173,173,173,173
t_929,172,172,172,172
t_930,332,332,332,332
t_931,418,418,418,418
t_932,348,348,348,348
t_933,181,181,181,181
t_934,171,171,171,171
t_935,162,162,162,162
t_936,134,134,134,134
t_937,113,113,113,113
t_938,104,104,104,104
t_939,104,104,104,104
t_940,100,100,100,100
t_941,99,99,99,99
t_942,101,101,101,101
t_943,110,110,110,110
t_944,127,127,127,127
t_945,120,120,120,120
t_946,109,109,109,109
t_947,111,111,111,111
t_948,125,125,125,125
t_949,106,106,106,106
t_950,102,102,102,102
t_951,132,132,132,132
t_952,173,173,173,173
t_953,172,172,172,172
t_954,332,332,332,332
t_955,418,418,418,418
t_956,348,348,348,348
t_957,181,181,181,181
t_958,171,171,171,171
t_959,162,162,162,162
t_960,134,134,134,134
t_961,96,96,96,96
t_962,94,94,94,94
t_963,88,88,88,88
t_964,87,87,87,87
t_965,86,86,86,86
t_966,87,87,87,87
t_967,88,88,88,88
t_968,88,88,88,88
t_969,78,78,78,78
t_970,72,72,72,72
t_971,69,69,69,69
t_972,62,62,62,62
t_973,63,63,63,63
t_974,73,73,73,73
t_975,87,87,87,87
t_976,96,96,96,96
t_977,99,99,99,99
t_978,102,102,102,102
t_979,104,104,104,104
t_980,103,103,103,103
t_981,101,101,101,101
t_982,98,98,98,98
t_983,100,100,100,100
t_984,103,103,103,103
t_985,96,96,96,96
t_986,92,92,92,92
t_987,85,85,85,85
t_988,80,80,80,80
t_989,80,80,80,80
t_990,82,82,82,82
t_991,78,78,78,78
t_992,77,77,77,77
t_993,68,68,68,68
t_994,64,64,64,64
t_995,60,60,60,60
t_996,56,56,56,56
t_997,59,59,59,59
t_998,66,66,66,66
t_999,80,80,80,80
t_1000,86,86,86,86
t_1001,93,93,93,93
t_1002,99,99,99,99
t_1003,105,105,105,105
t_1004,105,105,105,105
t_1005,104,104,104,104
t_1006,101,101,101,101
t_1007,100,100,100,100
t_1008,99,99,99,99
t_1009,113,113,113,113
t_1010,104,104,104,104
t_1011,104,104,104,104
t_1012,100,100,100,100
t_1013,99,99,99,99
t_1014,101,101,101,101
t_1015,110,110,110,110
t_1016,127,127,127,127
t_1017,120,120,120,120
t_1018,109,109,109,109
t_1019,111,111,111,111
t_1020,125,125,125,125
t_1021,106,106,106,106
t_1022,102,102,102,102
t_1023,132,132,132,132
t_1024,173,173,173,173
t_1025,172,172,172,172
t_1026,332,332,332,332
t_1027,418,418,418,418
t_1028,348,348,348,348
t_1029,181,181,181,181
t_1030,171,171,171,171
t_1031,162,162,162,162
t_1032,134,134,134,134
t_1033,113,113,113,113
t_1034,104,104,104,104
t_1035,104,104,104,104
t_1036,100,100,100,100
t_1037,99,99,99,99
t_1038,101,101,101,101
t_1039,110,110,110,110
t_1040,127,127,127,127
t_1041,120,120,120,120
t_1042,109,109,109,109
t_1043,111,111,111,111
t_1044,125,125,125,125
t_1045,106,106,106,106
t_1046,102,102,102,102
t_1047,132,132,132,132
t_1048,173,173,173,173
t_1049,172,172,172,172
t_1050,332,332,332,332
t_1051,418,418,418,418
t_1052,348,348,348,348
t_1053,181,181,181,181
t_1054,171,171,171,171
t_1055,162,162,162,162
t_1056,134,134,134,134
t_1057,113,113,113,113
t_1058,104,104,104,104
t_1059,104,104,104,104
t_1060,100,100,100,100
t_1061,99,99,99,99
t_1062,101,101,101,101
t_1063,110,110,110,110
t_1064,127,127,127,127
t_1065,120,120,120,120
t_1066,109,109,109,109
t_1067,111,111,111,111
t_1068,125,125,125,125
t_1069,106,106,106,106
t_1070,102,102,102,102
t_1071,132,132,132,132
t_1072,173,173,173,173
t_1073,172,172,172,172
t_1074,332,332,332,332
t_1075,418,418,418,418
t_1076,348,348,348,348
t_1077,181,181,181,181
t_1078,171,171,171,171
t_1079,162,162,162,162
t_1080,134,134,134,134
t_1081,113,113,113,113
t_1082,104,104,104,104
t_1083,104,104,104,104
t_1084,100,100,100,100
t_1085,99,99,99,99
t_1086,101,101,101,101
t_1087,110,110,110,110
t_1088,127,127,127,127
t_1089,120,120,120,120
t_1090,109,109,109,109
t_1091,111,111,111,111
t_1092,125,125,125,125
t_1093,106,106,106,106
t_1094,102,102,102,102
t_1095,132,132,132,132
t_1096,173,173,173,173
t_1097,172,172,172,172
t_1098,332,332,332,332
t_1099,418,418,418,418
t_1100,348,348,348,348
t_1101,181,181,181,181
t_1102,171,171,171,171
t_1103,162,162,162,162
t_1104,134,134,134,134
t_1105,113,113,113,113
t_1106,104,104,104,104
t_1107,104,104,104,104
t_1108,100,100,100,100
t_1109,99,99,99,99
t_1110,101,101,101,101
t_1111,110,110,110,110
t_1112,127,127,127,127
t_1113,120,120,120,120
t_1114,109,109,109,109
t_1115,111,111,111,111
t_1116,125,125,125,125
t_1117,106,106,106,106
t_1118,102,102,102,102
t_1119,132,132,132,132
t_1120,173,173,173,173
t_1121,172,172,172,172
t_1122,332,332,332,332
t_1123,418,418,418,418
t_1124,348,348,348,348
t_1125,181,181,181,181
t_1126,171,171,171,171
t_1127,162,162,162,162
t_1128,134,134,134,134
t_1129,96,96,96,96
t_1130,94,94,94,94
t_1131,88,88,88,88
t_1132,87,87,87,87
t_1133,86,86,86,86
t_1134,87,87,87,87
t_1135,88,88,88,88
t_1136,88,88,88,88
t_1137,78,78,78,78
t_1138,72,72,72,72
t_1139,69,69,69,69
t_1140,62,62,62,62
t_1141,63,63,63,63
t_1142,73,73,73,73
t_1143,87,87,87,87
t_1144,96,96,96,96
t_1145,99,99,99,99
t_1146,102,102,102,102
t_1147,104,104,104,104
t_1148,103,103,103,103
t_1149,101,101,101,101
t_1150,98,98,98,98
