time_step,DE00,AT00,FR00,IT00
t_1283,42.00984982,42.00984982,42.00984982,42.00984982
t_1284,42.00984982,42.00984982,42.00984982,42.00984982
t_1285,42.00984982,42.00984982,42.00984982,42.00984982
t_1286,42.00984982,42.00984982,42.00984982,42.00984982
t_1287,51.86501212,51.86501212,51.86501212,51.86501212
t_1288,51.86501212,51.86501212,51.86501212,51.86501212
t_1289,51.86501212,51.86501212,51.86501212,51.86501212
t_129,60.1493903,60.1493903,60.1493903,60.1493903
t_1290,51.86501212,51.86501212,51.86501212,51.86501212
t_1291,51.86501212,51.86501212,51.86501212,51.86501212
t_1292,51.86501212,51.86501212,51.86501212,51.86501212
t_1293,51.86501212,51.86501212,51.86501212,51.86501212
t_1294,51.86501212,51.86501212,51.86501212,51.86501212
t_1295,51.86501212,51.86501212,51.86501212,51.86501212
t_1296,51.86501212,51.86501212,51.86501212,51.86501212
t_1297,51.86501212,51.86501212,51.86501212,51.86501212
t_1298,51.86501212,51.86501212,51.86501212,51.86501212
t_1299,51.86501212,51.86501212,51.86501212,51.86501212
t_13,50.24777528,50.24777528,50.24777528,50.24777528
t_130,55.50358015,55.50358015,55.50358015,55.50358015
t_1300,51.86501212,51.86501212,51.86501212,51.86501212
t_1301,51.86501212,51.86501212,51.86501212,51.86501212
t_1302,51.86501212,51.86501212,51.86501212,51.86501212
t_1303,51.86501212,51.86501212,51.86501212,51.86501212
t_1304,51.86501212,51.86501212,51.86501212,51.86501212
t_1305,51.86501212,51.86501212,51.86501212,51.86501212
t_1306,51.86501212,51.86501212,51.86501212,51.86501212
t_1307,51.86501212,51.86501212,51.86501212,51.86501212
t_1308,51.86501212,51.86501212,51.86501212,51.86501212
t_1309,89.10336151,89.10336151,89.10336151,89.10336151
t_131,56.61245624,56.61245624,56.61245624,56.61245624
t_1310,99.09866361,99.09866361,99.09866361,99.09866361
t_1311,99.09934408,99.09934408,99.09934408,99.09934408
t_1312,103.7707246,103.7707246,103.7707246,103.7707246
t_1313,110.8569128,110.8569128,110.8569128,110.8569128
t_1314,121.9746915,121.9746915,121.9746915,121.9746915
t_1315,121.9746915,121.9746915,121.9746915,121.9746915
t_1316,121.9746915,121.9746915,121.9746915,121.9746915
t_1317,121.9746915,121.9746915,121.9746915,121.9746915
t_1318,121.9746915,121.9746915,121.9746915,121.9746915
t_1319,121.9746915,121.9746915,121.9746915,121.9746915
t_132,60.1493903,60.1493903,60.1493903,60.1493903
t_1320,121.9746915,121.9746915,121.9746915,121.9746915
t_1321,121.9746915,121.9746915,121.9746915,121.9746915
t_1322,121.5995253,121.5995253,121.5995253,121.5995253
t_1323,121.8611551,121.8611551,121.8611551,121.8611551
t_1324,121.9746915,121.9746915,121.9746915,121.9746915
t_1325,121.9746915,121.9746915,121.9746915,121.9746915
t_1326,121.9746915,121.9746915,121.9746915,121.9746915
t_1327,121.9746915,121.9746915,121.9746915,121.9746915
t_1328,121.9746915,121.9746915,121.9746915,121.9746915
t_1329,110.00515,110.00515,110.00515,110.00515
t_133,94.55083125,94.55083125,94.55083125,94.55083125
t_1330,105.7742098,105.7742098,105.7742098,105.7742098
t_1331,100.7646518,100.7646518,100.7646518,100.7646518
t_1332,103.8895454,103.8895454,103.8895454,103.8895454
t_1333,110.00515,110.00515,110.00515,110.00515
t_1334,110.00515,110.00515,110.00515,110.00515
t_1335,110.00515,110.00515,110.00515,110.00515
t_1336,114.3528186,114.3528186,114.3528186,114.3528186
t_1337,124.8236841,124.8236841,124.8236841,124.8236841
t_1338,124.8236841,124.8236841,124.8236841,124.8236841
t_1339,124.8236841,124.8236841,124.8236841,124.8236841
t_134,110.00515,110.00515,110.00515,110.00515
t_1340,124.8236841,124.8236841,124.8236841,124.8236841
t_1341,124.8236841,124.8236841,124.8236841,124.8236841
t_1342,124.8236841,124.8236841,124.8236841,124.8236841
t_1343,124.8236841,124.8236841,124.8236841,124.8236841
t_1344,124.8236841,124.8236841,124.8236841,124.8236841
t_1345,124.8236841,124.8236841,124.8236841,124.8236841
t_1346,124.8236841,124.8236841,124.8236841,124.8236841
t_1347,124.8236841,124.8236841,124.8236841,124.8236841
t_1348,124.8236841,124.8236841,124.8236841,124.8236841
t_1349,124.8236841,124.8236841,124.8236841,124.8236841
t_135,135.7295939,135.7295939,135.7295939,135.7295939
t_1350,124.8236841,124.8236841,124.8236841,124.8236841
t_1351,124.8236841,124.8236841,124.8236841,124.8236841
t_1352,124.8236841,124.8236841,124.8236841,124.8236841
t_1353,124.8236841,124.8236841,124.8236841,124.8236841
t_1354,124.8236841,124.8236841,124.8236841,124.8236841
t_1355,121.9746915,121.9746915,121.9746915,121.9746915
t_1356,110.00515,110.00515,110.00515,110.00515
t_1357,99.79938933,99.79938933,99.79938933,99.79938933
t_1358,98.79869016,98.79869016,98.79869016,98.79869016
t_1359,99.79938933,99.79938933,99.79938933,99.79938933
t_136,179.1062494,179.1062494,179.1062494,179.1062494
t_1360,106.2443648,106.2443648,106.2443648,106.2443648
t_1361,110.00515,110.00515,110.00515,110.00515
t_1362,121.9746915,121.9746915,121.9746915,121.9746915
t_1363,121.9746915,121.9746915,121.9746915,121.9746915
t_1364,121.9746915,121.9746915,121.9746915,121.9746915
t_1365,121.9746916,121.9746916,121.9746916,121.9746916
t_1366,121.9746915,121.9746915,121.9746915,121.9746915
t_1367,110.00515,110.00515,110.00515,110.00515
t_1368,110.00515,110.00515,110.00515,110.00515
t_1369,99.19679089,99.19679089,99.19679089,99.19679089
t_137,179.1062494,179.1062494,179.1062494,179.1062494
t_1370,96.08082581,96.08082581,96.08082581,96.08082581
t_1371,95.47809333,95.47809333,95.47809333,95.47809333
t_1372,95.14046758,95.14046758,95.14046758,95.14046758
t_1373,94.1850416,94.1850416,94.1850416,94.1850416
t_1374,96.99838768,96.99838768,96.99838768,96.99838768
t_1375,99.19679089,99.19679089,99.19679089,99.19679089
t_1376,98.53161986,98.53161986,98.53161986,98.53161986
t_1377,51.86501212,51.86501212,51.86501212,51.86501212
t_1378,51.86501212,51.86501212,51.86501212,51.86501212
t_1379,51.86501212,51.86501212,51.86501212,51.86501212
t_138,179.1062494,179.1062494,179.1062494,179.1062494
t_1380,51.86501212,51.86501212,51.86501212,51.86501212
t_1381,51.86501212,51.86501212,51.86501212,51.86501212
t_1382,51.86501212,51.86501212,51.86501212,51.86501212
t_1383,51.86501212,51.86501212,51.86501212,51.86501212
t_1384,51.86501212,51.86501212,51.86501212,51.86501212
t_1385,51.86501212,51.86501212,51.86501212,51.86501212
t_1386,51.86501212,51.86501212,51.86501212,51.86501212
t_1387,51.86501212,51.86501212,51.86501212,51.86501212
t_1388,51.86501212,51.86501212,51.86501212,51.86501212
t_1389,51.86501212,51.86501212,51.86501212,51.86501212
t_139,179.1062494,179.1062494,179.1062494,179.1062494
t_1390,51.86501212,51.86501212,51.86501212,51.86501212
t_1391,51.86501212,51.86501212,51.86501212,51.86501212
t_1392,51.86501212,51.86501212,51.86501212,51.86501212
t_1393,42.00984982,42.00984982,42.00984982,42.00984982
t_1394,42.00984982,42.00984982,42.00984982,42.00984982
t_1395,42.00984982,42.00984982,42.00984982,42.00984982
t_1396,42.00984982,42.00984982,42.00984982,42.00984982
t_1397,42.00984982,42.00984982,42.00984982,42.00984982
t_1398,42.00984982,42.00984982,42.00984982,42.00984982
t_1399,42.00984982,42.00984982,42.00984982,42.00984982
t_14,50.24777528,50.24777528,50.24777528,50.24777528
t_140,179.1062494,179.1062494,179.1062494,179.1062494
t_1400,42.00984982,42.00984982,42.00984982,42.00984982
t_1401,42.00984982,42.00984982,42.00984982,42.00984982
t_1402,42.00984982,42.00984982,42.00984982,42.00984982
t_1403,42.00984982,42.00984982,42.00984982,42.00984982
t_1404,42.00984982,42.00984982,42.00984982,42.00984982
t_1405,42.00984982,42.00984982,42.00984982,42.00984982
t_1406,42.00984982,42.00984982,42.00984982,42.00984982
t_1407,42.00984982,42.00984982,42.00984982,42.00984982
t_1408,42.00984982,42.00984982,42.00984982,42.00984982
t_1409,51.86501212,51.86501212,51.86501212,51.86501212
t_141,179.1062494,179.1062494,179.1062494,179.1062494
t_1410,51.86501212,51.86501212,51.86501212,51.86501212
t_1411,51.86501212,51.86501212,51.86501212,51.86501212
t_1412,51.86501212,51.86501212,51.86501212,51.86501212
t_1413,51.86501212,51.86501212,51.86501212,51.86501212
t_1414,51.86501212,51.86501212,51.86501212,51.86501212
t_1415,51.86501212,51.86501212,51.86501212,51.86501212
t_1416,51.86501212,51.86501212,51.86501212,51.86501212
t_1417,51.86501212,51.86501212,51.86501212,51.86501212
t_1418,51.86501212,51.86501212,51.86501212,51.86501212
t_1419,50.24777529,50.24777529,50.24777529,50.24777529
t_142,179.1062494,179.1062494,179.1062494,179.1062494
t_1420,51.86501211,51.86501211,51.86501211,51.86501211
t_1421,51.86501212,51.86501212,51.86501212,51.86501212
t_1422,51.86501212,51.86501212,51.86501212,51.86501212
t_1423,51.86501212,51.86501212,51.86501212,51.86501212
t_1424,51.86501212,51.86501212,51.86501212,51.86501212
t_1425,42.00984982,42.00984982,42.00984982,42.00984982
t_1426,42.00984982,42.00984982,42.00984982,42.00984982
t_1427,42.00984982,42.00984982,42.00984982,42.00984982
t_1428,42.00984982,42.00984982,42.00984982,42.00984982
t_1429,42.00984982,42.00984982,42.00984982,42.00984982
t_143,179.1062494,179.1062494,179.1062494,179.1062494
t_1430,45.52631662,45.52631662,45.52631662,45.52631662
t_1431,51.86501212,51.86501212,51.86501212,51.86501212
t_1432,51.86501212,51.86501212,51.86501212,51.86501212
t_1433,51.86501212,51.86501212,51.86501212,51.86501212
t_1434,51.86501212,51.86501212,51.86501212,51.86501212
t_1435,51.86501212,51.86501212,51.86501212,51.86501212
