time_step,DE00,AT00,FR00,IT00
t_1173,51.865,51.865,9.0,60.1494
t_1174,51.865,51.865,9.0,60.1494
t_1175,51.865,51.865,9.0,60.1494
t_1176,51.865,51.865,9.0,60.1494
t_1177,51.865,51.865,9.0,60.1494
t_1178,51.865,51.865,9.0,60.1494
t_1179,51.865,51.865,9.0,60.1494
t_118,51.865,68.5239,9.0,107.022
t_1180,51.865,51.865,9.0,60.1494
t_1181,51.865,51.865,9.0,60.1494
t_1182,51.865,51.865,9.0,60.1494
t_1183,51.865,51.865,9.0,60.1494
t_1184,51.865,51.865,9.0,51.865
t_1185,50.2478,0.0,9.0,0.0
t_1186,42.0098,0.0,9.0,-0.0
t_1187,42.0098,0.0,9.0,-0.0
t_1188,42.0098,0.0,7.2892,-0.0
t_1189,42.0098,0.0,6.8113,-0.0
t_119,51.865,68.5239,9.001,107.022
t_1190,42.0098,0.0,6.8113,-0.0
t_1191,43.0177,9.0,7.2892,-0.0
t_1192,51.865,51.865,9.0,0.0
t_1193,51.865,51.865,9.0,60.1494
t_1194,51.865,51.865,9.0,60.1494
t_1195,51.865,51.865,9.0,60.1494
t_1196,51.865,51.865,9.0,60.1494
t_1197,51.865,51.865,9.0,60.1494
t_1198,51.865,51.865,9.0,60.1494
t_1199,51.865,51.865,9.0,60.1494
t_12,50.2478,50.2478,9.0,-0.0
t_120,51.865,68.5239,9.0,107.022
t_1200,51.865,51.865,9.0,60.1494
t_1201,51.865,51.865,9.0,60.1494
t_1202,51.865,51.865,9.0,60.1494
t_1203,51.865,51.865,9.0,60.1494
t_1204,51.865,51.865,9.0,60.1494
t_1205,51.865,51.865,9.0,60.1494
t_1206,51.865,51.865,9.0,60.1494
t_1207,51.865,51.865,9.0,60.1494
t_1208,51.865,51.865,9.0,60.1494
t_1209,50.2478,50.2478,9.0,50.2478
t_121,51.865,68.5239,9.0,107.022
t_1210,42.0098,39.3052,9.0,0.0
t_1211,42.0098,39.3052,9.0,-0.0
t_1212,42.0098,0.0,9.0,-0.0
t_1213,42.0098,0.0,9.0,-0.0
t_1214,42.7147,0.0,9.0,-0.0
t_1215,51.865,39.3052,9.0,0.0
t_1216,51.865,51.865,9.0,51.865
t_1217,51.865,51.865,9.0,107.022
t_1218,51.865,51.865,9.0,110.0052
t_1219,51.865,51.865,9.0,110.0052
t_122,51.865,68.5239,9.0,107.022
t_1220,51.865,51.865,9.0,110.0052
t_1221,51.865,51.865,9.0,110.0052
t_1222,51.865,51.865,9.0,110.0052
t_1223,51.865,51.865,9.0,110.0052
t_1224,51.865,51.865,9.0,110.0051
t_1225,51.865,51.865,9.0,110.0051
t_1226,51.865,51.865,9.0,110.0051
t_1227,51.865,51.865,9.0,109.8694
t_1228,51.865,51.865,9.0,107.022
t_1229,51.865,51.865,9.0,107.022
t_123,51.865,68.5239,9.0,104.1736
t_1230,51.865,51.865,9.0,108.6844
t_1231,51.865,51.865,9.0,110.0051
t_1232,51.865,51.865,9.0,107.022
t_1233,51.865,51.865,9.0,79.4691
t_1234,42.0098,39.3052,9.0,60.1494
t_1235,42.0098,39.3052,9.0,60.1494
t_1236,42.0098,39.3052,9.0,60.1494
t_1237,42.0098,39.2559,9.0,60.1494
t_1238,42.0098,39.3052,9.0,60.1494
t_1239,42.0098,39.3052,9.0,60.1494
t_124,51.865,68.5239,9.0,87.7104
t_1240,51.865,51.865,9.0,79.4691
t_1241,51.865,51.865,9.0,110.0052
t_1242,51.865,51.865,9.0,110.0052
t_1243,51.865,51.865,9.0,110.0052
t_1244,51.865,51.865,9.0,110.0052
t_1245,51.865,51.865,9.0,110.0052
t_1246,51.865,51.865,9.0,110.0052
t_1247,51.865,51.865,9.0,110.0052
t_1248,51.865,51.865,9.0,110.0052
t_1249,51.865,51.865,9.0,110.0052
t_125,51.865,68.5239,9.0,87.7104
t_1250,51.865,51.865,9.0,110.0051
t_1251,51.865,51.865,9.0,110.0051
t_1252,42.0098,42.0098,9.0,107.3908
t_1253,42.0098,42.0098,9.0,109.4568
t_1254,51.865,42.0098,9.0,110.0051
t_1255,51.865,51.865,9.0,110.0052
t_1256,51.865,51.865,9.0,110.0051
t_1257,51.865,42.0098,9.0,83.2621
t_1258,42.0098,42.0098,9.0,83.2621
t_1259,42.0098,42.0098,9.0,60.1494
t_126,51.865,68.5239,9.0,87.7104
t_1260,42.0098,42.0098,9.0,60.1494
t_1261,42.0098,42.0098,9.0,60.1494
t_1262,42.0098,42.0098,9.0,83.2621
t_1263,42.0098,51.865,9.0,83.2621
t_1264,51.865,51.9302,9.0,110.0051
t_1265,51.865,51.9302,9.0,112.5377
t_1266,51.865,51.9302,9.0,112.5377
t_1267,51.865,51.9302,9.0,112.5377
t_1268,51.865,51.9302,9.0,112.5377
t_1269,51.865,51.9302,9.0,112.5377
t_127,51.865,68.5239,9.0,104.8632
t_1270,51.865,51.865,9.0,112.5377
t_1271,51.865,51.865,9.0,112.5377
t_1272,51.865,51.865,9.0,110.0052
t_1273,51.865,51.865,9.0,110.0052
t_1274,51.865,51.865,9.0,110.0051
t_1275,51.865,51.865,9.0,107.022
t_1276,42.0098,42.0098,9.0,107.022
t_1277,50.2478,50.2478,9.0,107.022
t_1278,51.865,51.865,9.0,107.022
t_1279,51.865,51.865,9.0,107.022
t_128,51.865,68.5239,9.0,107.022
t_1280,51.865,51.865,9.0,107.022
t_1281,51.865,51.865,9.0,79.4691
t_1282,51.865,51.865,9.0,60.1494
t_1283,42.0098,42.0098,9.0,60.1494
t_1284,42.0098,42.0098,9.0,60.1494
t_1285,42.0098,42.0098,9.0,60.1494
t_1286,42.0098,42.0098,9.0,60.1494
t_1287,51.865,51.865,9.0,60.1494
t_1288,51.865,51.865,9.0,60.1494
t_1289,51.865,51.865,9.0,60.1494
t_129,60.1494,60.1494,9.0,60.1494
t_1290,51.865,51.865,9.0,79.4691
t_1291,51.865,51.865,9.0,79.4691
t_1292,51.865,51.865,9.0,79.4691
t_1293,51.865,51.865,9.0,79.4691
t_1294,51.865,51.865,9.0,79.4691
t_1295,51.865,51.865,9.0,79.4691
t_1296,51.865,51.865,9.0,79.4691
t_1297,51.865,51.865,9.0,60.1494
t_1298,51.865,51.865,9.0,60.1494
t_1299,51.865,51.865,9.0,60.1494
t_13,50.2478,50.2478,9.0,-0.0
t_130,55.5036,55.5036,9.0,55.5036
t_1300,51.865,51.865,9.0,60.1494
t_1301,51.865,51.865,9.0,60.1494
t_1302,51.865,51.865,9.0,60.1494
t_1303,51.865,51.865,9.0,60.1494
t_1304,51.865,51.865,9.0,60.1494
t_1305,51.865,51.865,9.0,60.1494
t_1306,51.865,39.3052,9.0,48.7202
t_1307,51.865,39.3052,9.0,48.7202
t_1308,51.865,9.0,9.0,48.7202
t_1309,89.1034,9.0,9.0,48.465
t_131,56.6125,56.6125,9.0,9.0
t_1310,99.0987,39.3052,9.0,48.465
t_1311,99.0993,39.3052,9.0,48.7202
t_1312,103.7707,51.865,9.0,51.865
t_1313,110.8569,51.9302,9.0,60.1494
t_1314,121.9747,51.9302,9.0,60.1494
t_1315,121.9747,51.9302,9.0,60.1494
t_1316,121.9747,51.9302,9.0,60.1494
t_1317,121.9747,51.9302,9.0,60.1494
t_1318,121.9747,51.9302,9.0,60.1494
t_1319,121.9747,51.9302,9.0,60.1494
t_132,60.1494,60.1494,9.0,-0.0
t_1320,121.9747,51.9302,9.0,60.1494
t_1321,121.9747,51.9302,9.0,60.1494
t_1322,121.5995,51.865,9.0,60.1494
t_1323,121.8612,51.865,9.0,60.1494
t_1324,121.9747,51.865,9.0,60.1494
t_1325,121.9747,51.865,9.0,60.1494
t_1326,121.9747,51.865,9.0,60.1494
t_1327,121.9747,51.9302,9.0,60.1494
t_1328,121.9747,39.3052,9.0,60.1494
t_1329,110.0052,39.3052,9.0,9.0
t_133,94.5508,68.5239,9.0,-0.0
t_1330,105.7742,39.3052,9.0,0.0
t_1331,100.7647,39.3052,9.0,-0.0
t_1332,103.8895,39.3052,9.0,-0.0
t_1333,110.0051,39.3052,9.0,-0.0
t_1334,110.0051,39.3052,9.0,-0.0
t_1335,110.0051,48.7202,9.0,0.0
t_1336,114.3528,51.9302,9.0,9.0
t_1337,124.8237,60.1494,9.0,60.1494
t_1338,124.8237,60.1494,9.0,60.1494
t_1339,124.8237,60.1494,9.0,60.1494
t_134,110.0052,71.9809,9.0,9.0
t_1340,124.8237,51.9302,9.0,60.1494
t_1341,124.8237,51.9302,9.0,60.1494
t_1342,124.8237,60.1494,9.0,60.1494
t_1343,124.8237,51.9302,9.0,60.1494
t_1344,124.8237,51.9302,9.0,60.1494
t_1345,124.8237,51.865,9.0,60.1494
t_1346,124.8237,51.865,9.0,60.1494
t_1347,124.8237,51.865,9.0,60.1494
t_1348,124.8237,51.9302,9.0,60.1494
t_1349,124.8237,51.9302,9.0,60.1494
t_135,135.7296,101.5431,9.0,60.1494
t_1350,124.8237,60.2498,9.0,60.1494
t_1351,124.8237,64.0319,9.0,60.1494
t_1352,124.8237,60.1494,9.0,60.1494
t_1353,124.8237,51.9302,9.0,60.1494
t_1354,124.8237,51.865,9.0,60.1494
t_1355,121.9747,51.865,9.0,48.7202
t_1356,110.0052,51.9302,9.0,48.7202
t_1357,99.7994,60.1494,9.0,48.7202
t_1358,98.7987,97.0139,9.0,48.7202
t_1359,99.7994,99.7994,9.0,60.1494
t_136,179.1062,107.022,9.0,81.0042
t_1360,106.2444,101.779,9.0,60.1494
t_1361,110.0052,101.779,9.0,64.0319
t_1362,121.9747,101.779,9.0,64.0319
t_1363,121.9747,101.779,9.0,64.0319
t_1364,121.9747,101.779,9.0,64.0319
t_1365,121.9747,101.779,9.0,64.0319
t_1366,121.9747,101.779,9.0,64.0319
t_1367,110.0052,101.779,9.0,64.0319
t_1368,110.0051,100.9839,9.001,64.0319
t_1369,99.1968,64.0319,11.8916,60.1494
t_137,179.1062,107.022,9.0,107.022
t_1370,96.0808,60.1494,11.8916,60.1494
t_1371,95.4781,51.9302,11.8916,60.1494
t_1372,95.1405,51.9302,11.8916,60.1494
t_1373,94.185,51.9302,9.6314,60.1494
t_1374,96.9984,51.9302,11.8916,64.0319
t_1375,99.1968,51.9302,11.8916,64.0319
t_1376,98.5316,51.865,9.0,60.1494
t_1377,51.865,0.0,9.0,51.865
t_1378,51.865,0.0,9.0,48.465
t_1379,51.865,0.0,9.0,48.465
t_138,179.1062,107.022,9.0,107.022
t_1380,51.865,0.0,9.0,9.0
t_1381,51.865,0.0,9.0,9.0
t_1382,51.865,0.0,9.0,9.0
t_1383,51.865,0.0,9.0,48.465
t_1384,51.865,51.865,9.0,60.1494
t_1385,51.865,51.865,9.0,100.1949
t_1386,51.865,51.865,9.0,107.022
t_1387,51.865,51.865,9.0,107.022
t_1388,51.865,51.865,9.0,107.022
t_1389,51.865,51.865,9.0,107.022
t_139,179.1062,107.022,9.0,107.022
t_1390,51.865,51.865,9.0,107.022
t_1391,51.865,51.865,9.0,107.022
t_1392,51.865,51.865,9.0,107.022
t_1393,42.0098,42.0098,9.0,100.1949
t_1394,42.0098,42.0098,9.0,100.1949
t_1395,42.0098,42.0098,9.0,79.4691
t_1396,42.0098,42.0098,9.0,60.1494
t_1397,42.0098,42.0098,9.0,60.1494
t_1398,42.0098,42.0098,9.0,60.1494
t_1399,42.0098,42.0098,9.0,60.1494
t_14,50.2478,50.2478,9.0,-0.0
t_140,179.1062,107.022,9.0,107.022
t_1400,42.0098,42.0098,9.0,60.1494
t_1401,42.0098,0.0,9.0,0.0
t_1402,42.0098,0.0,9.0,-0.0
t_1403,42.0098,0.0,9.0,-0.0
t_1404,42.0098,0.0,9.0,-0.0
t_1405,42.0098,0.0,9.0,-0.0
t_1406,42.0098,0.0,9.0,-0.0
t_1407,42.0098,0.0,9.0,-0.0
t_1408,42.0098,39.3052,9.0,0.0
t_1409,51.865,51.865,9.0,60.1494
t_141,179.1062,107.022,9.0,107.022
t_1410,51.865,51.865,9.0,79.4691
t_1411,51.865,51.865,9.0,79.4691
t_1412,51.865,51.865,9.0,79.4691
t_1413,51.865,51.865,9.0,79.4691
t_1414,51.865,51.865,9.0,79.4691
t_1415,51.865,51.865,9.0,79.4691
t_1416,51.865,51.865,9.0,79.4691
t_1417,51.865,51.865,9.0,79.4691
t_1418,51.865,51.865,9.0,79.4691
t_1419,50.2478,51.865,9.0,79.4691
t_142,179.1062,107.022,9.0,107.022
t_1420,51.865,51.865,9.0,79.4691
t_1421,51.865,51.865,9.0,79.4691
t_1422,51.865,51.865,9.0,79.4691
t_1423,51.865,51.865,9.0,79.4691
t_1424,51.865,51.865,9.0,60.1494
t_1425,42.0098,9.0,9.0,9.0
t_1426,42.0098,0.0,9.0,0.0
t_1427,42.0098,0.0,6.8113,-0.0
t_1428,42.0098,0.0,0.0,-0.0
t_1429,42.0098,0.0,-0.0,-0.0
t_143,179.1062,107.022,9.0,107.022
t_1430,45.5263,0.0,0.0,-0.0
t_1431,51.865,0.0,0.0,0.0
t_1432,51.865,39.3052,9.0,39.3052
t_1433,51.865,51.865,9.0,60.1494
t_1434,51.865,51.865,9.0,79.4691
t_1435,51.865,51.865,9.0,79.4691
t_1436,51.865,51.865,9.0,79.4691
t_1437,51.865,51.865,9.0,79.4691
t_1438,51.865,51.865,9.0,79.4691
t_1439,51.865,51.865,9.0,79.4691
t_144,179.1062,107.022,9.001,107.022
t_1440,51.865,51.865,9.0,79.4691
t_1441,51.865,51.865,9.0,60.1494
t_1442,51.865,51.865,9.0,60.1494
t_1443,51.865,51.865,9.0,60.1494
t_1444,51.865,51.865,9.0,60.1494
t_1445,51.865,51.865,9.0,60.1494
t_1446,51.865,51.865,9.0,60.1494
t_1447,51.865,51.865,9.0,60.1494
t_1448,51.865,51.865,9.0,60.1494
t_1449,51.865,51.865,9.0,60.1494
t_145,179.1062,107.022,11.1121,107.022
t_1450,51.865,51.865,9.0,60.1494
t_1451,42.0098,51.865,0.0,51.865
t_1452,42.0098,42.0098,0.0,42.0098
t_1453,42.0098,42.0098,-0.0,0.0
t_1454,42.0098,42.0098,-0.0,42.0098
t_1455,45.5263,51.865,0.0,51.865
t_1456,51.865,51.865,9.0,60.1494
t_1457,51.865,51.865,9.0,60.1494
t_1458,51.865,51.865,9.0,95.7162
t_1459,51.865,51.865,9.0,95.7162
t_146,179.1062,107.022,11.1121,107.022
t_1460,51.865,51.865,9.0,95.7162
t_1461,51.865,51.865,9.0,95.7162
t_1462,51.865,51.865,9.0,95.7162
t_1463,51.865,51.865,9.0,95.7162
t_1464,51.865,51.865,9.0,95.7162
t_1465,51.865,51.865,9.0,79.4691
t_1466,51.865,51.865,9.0,79.4691
t_1467,51.865,51.865,9.0,64.3691
t_1468,51.865,51.865,9.0,64.3691
t_1469,51.865,51.865,9.0,79.4691
t_147,179.1062,107.022,11.1121,107.022
t_1470,51.865,51.865,9.0,79.4691
t_1471,51.865,51.865,9.0,79.4691
t_1472,51.865,51.865,9.0,60.1494
t_1473,42.0098,42.0098,9.0,42.0098
t_1474,42.0098,42.0098,9.0,0.0
t_1475,42.0098,42.0098,9.0,-0.0
t_1476,42.0098,42.0098,9.0,-0.0
t_1477,42.0098,42.0098,9.0,-0.0
t_1478,42.0098,42.0098,9.0,0.0
t_1479,42.0098,42.0098,9.0,0.0
t_148,179.1062,107.022,9.0,107.022
t_1480,51.865,51.865,9.0,45.5263
t_1481,51.865,51.865,9.0,60.1494
t_1482,51.865,51.865,9.0,60.1494
t_1483,51.865,51.865,9.0,60.1494
t_1484,51.865,51.9302,9.0,60.1494
t_1485,51.865,51.9302,9.0,60.1494
t_1486,51.865,51.9302,9.0,60.1494
t_1487,51.865,51.9302,9.0,60.1494
t_1488,51.865,51.9302,9.0,60.1494
t_1489,51.865,51.9302,9.0,60.1494
t_149,179.1062,107.022,9.0,107.022
t_1490,51.865,51.9302,9.0,60.1494
t_1491,51.865,51.9302,9.0,60.1494
t_1492,51.865,51.9302,9.0,60.1494
t_1493,51.865,51.9302,9.0,60.1494
t_1494,51.865,51.9302,9.0,60.1494
t_1495,51.865,51.9302,9.0,60.1494
t_1496,51.865,51.865,9.0,60.1494
t_1497,51.865,51.865,9.0,45.5263
t_1498,51.865,51.865,9.0,0.0
t_1499,51.865,51.865,9.0,0.0
t_15,50.2478,50.2478,9.0,0.0
t_150,177.1189,107.022,9.0,107.022
t_1500,51.865,51.865,9.0,-0.0
t_1501,51.865,51.865,9.0,-0.0
t_1502,51.865,51.865,9.0,-0.0
t_1503,51.865,51.865,9.0,0.0
t_1504,51.865,51.865,9.0,0.0
t_1505,51.9302,51.9302,9.0,51.9302
t_1506,59.8343,59.8343,9.0,60.1494
t_1507,59.8343,51.9302,9.0,60.1494
t_1508,59.8343,51.9302,9.0,60.1494
t_1509,59.8343,51.9302,9.0,60.1494
t_151,168.1696,107.022,9.0,107.022
t_1510,59.8343,51.9302,9.0,60.1494
t_1511,59.8343,51.9302,9.0,60.1494
t_1512,59.8343,51.865,9.0,60.1494
t_1513,51.865,51.865,9.0,60.1494
t_1514,51.865,51.865,9.0,60.1494
t_1515,51.865,51.865,9.0,60.1494
t_1516,51.865,51.865,9.0,60.1494
t_1517,51.865,51.865,9.0,60.1494
t_1518,51.865,51.865,9.0,60.1494
t_1519,51.865,51.865,9.0,60.1494
t_152,164.4434,107.022,11.1121,107.022
t_1520,51.865,51.865,9.0,60.1494
t_1521,51.865,42.0098,9.0,45.5263
t_1522,50.2478,39.3052,9.0,0.0
t_1523,48.465,39.3052,9.0,-0.0
t_1524,48.465,39.3052,9.0,-0.0
t_1525,48.465,42.0098,9.0,-0.0
t_1526,48.465,42.0098,9.0,-0.0
t_1527,50.2478,50.2478,9.0,0.0
t_1528,51.865,51.865,9.0,60.1494
t_1529,51.865,51.865,9.0,107.022
t_153,164.7085,68.5239,9.0,66.3873
t_1530,51.865,51.865,9.0,107.9256
t_1531,51.865,51.865,9.0,107.9256
t_1532,51.865,51.865,9.0,107.9256
t_1533,51.865,51.865,9.0,107.9256
t_1534,51.865,51.865,9.0,107.9256
t_1535,51.865,51.865,9.0,107.9256
t_1536,51.865,51.865,9.0,107.022
t_1537,51.865,51.865,9.0,107.022
t_1538,51.865,51.865,9.0,107.022
t_1539,51.865,51.865,9.0,107.022
t_154,147.6639,55.5036,9.0,55.5036
t_1540,51.865,51.865,9.0,107.022
t_1541,51.865,51.865,9.0,107.022
t_1542,51.865,51.865,9.0,107.022
t_1543,51.865,51.865,9.0,107.022
t_1544,51.865,51.865,9.0,79.4691
t_1545,51.865,51.865,9.0,60.1494
t_1546,51.865,51.865,9.0,51.865
t_1547,51.865,51.865,9.0,9.0
t_1548,51.865,51.865,0.0,0.0
t_1549,51.865,51.865,0.0,-0.0
t_155,139.4002,51.865,9.0,9.0
t_1550,51.865,51.865,0.0,0.0
t_1551,51.865,51.865,9.0,9.0
t_1552,51.865,51.865,9.0,51.865
t_1553,51.865,51.865,9.0,60.1494
t_1554,51.865,51.865,9.0,79.4691
t_1555,51.865,51.865,9.0,79.4691
t_1556,51.865,51.865,9.0,79.4691
t_1557,51.865,51.865,9.0,79.4691
t_1558,51.865,51.865,9.0,79.4691
t_1559,51.865,51.865,9.0,79.4691
t_156,139.4002,51.865,9.0,9.0
t_1560,51.865,51.865,9.0,79.4691
t_1561,51.865,51.865,9.0,79.4691
